,0,1,2,3
0,CDVAE,0.24422907401413763,19.0,16582.690404891968
1,PC,0.19063226230839866,32.0,5.882966041564941
2,CCDR,0.08001076908712948,90.68129229820364,2.4746339321136475
3,GES,0.10808763398628952,76.0,1.0292878150939941
4,LiNGAM,0.32931818181818184,22.0,2.3814730644226074
