,0,1,2,3
0,CDVAE,0.3613987279441842,23.0,17438.149146080017
1,PC,0.30298395445134574,27.0,5.7454540729522705
2,CCDR,0.13413925313617506,79.0,2.4919090270996094
3,GES,0.11995100099686326,72.0,1.019503116607666
4,LiNGAM,0.21158198685372595,28.0,2.3475918769836426
