,0,1,2,3
0,CDVAE,0.30266163740984325,30.0,16616.41932606697
1,PC,0.3159127598407784,39.0,5.5982091426849365
2,CCDR,0.14563712368140033,91.0,2.513345956802368
3,GES,0.190048565662234,84.99231742781785,1.0636351108551025
4,LiNGAM,0.32457010582010576,34.0,2.375242233276367
