,0,1,2,3
0,CDVAE,0.2843123258694407,22.0,18047.321456193924
1,PC,0.2572341782296016,29.0,6.192375183105469
2,CCDR,0.1859601449275362,34.0,2.437530755996704
3,GES,0.29182425737560175,38.0,0.9686298370361328
4,LiNGAM,0.331141304347826,24.0,2.3238370418548584
