,0,1,2,3
0,CDVAE,0.3451842347793985,27.0,23547.638069868088
1,PC,0.4476230158730159,26.0,5.746491193771362
2,CCDR,0.3175943223443224,34.0,3.143843650817871
3,GES,0.4705009578544061,30.0,1.2240302562713623
4,LiNGAM,0.3350000000000001,25.0,4.119258880615234
