,0,1,2,3
0,CDVAE,0.34565007441933926,26.0,16750.81974506378
1,PC,0.33170174652933276,35.0,5.54875922203064
2,CCDR,0.22045322938595052,50.0,2.446835994720459
3,GES,0.41466788518876446,38.0,0.991926908493042
4,LiNGAM,0.29156217345872526,31.0,2.3226990699768066
