,0,1,2,3
0,CDVAE,0.47277083735022685,15.0,17196.92766904831
1,PC,0.42255341109507777,23.0,5.138269901275635
2,CCDR,0.14713143338143336,34.0,2.3978121280670166
3,GES,0.3498558696420539,32.0,0.9599099159240723
4,LiNGAM,0.3748611111111112,18.0,2.3317999839782715
