,0,1,2,3
0,CDVAE,0.39152414678516734,25.0,18323.405431985855
1,PC,0.34637605042016806,23.0,5.938253164291382
2,CCDR,0.27661377708978324,23.0,2.3788161277770996
3,GES,0.30302781510901716,36.0,0.9537570476531982
4,LiNGAM,0.30299019607843136,18.0,2.329824924468994
