,0,1,2,3
0,CDVAE,0.29741737825139686,14.0,15591.63947892189
1,PC,0.11959348309170745,35.0,8.404444217681885
2,CCDR,0.24809230919548392,48.0,2.9123592376708984
3,GES,0.14091555875771075,45.0,1.1059420108795166
4,LiNGAM,0.2022028787004998,17.0,3.432008743286133
