,0,1,2,3
0,CDVAE,0.09636111388100183,11.0,9975.22354888916
1,PC,0.12333910426544353,30.0,9.942136764526367
2,CCDR,0.05241271398910441,36.0,2.2699670791625977
3,GES,0.16737224245758908,37.0,0.9015669822692871
4,LiNGAM,0.36690848214285715,7.0,1.9201788902282715
