,0,1,2,3
0,CDVAE,0.2922682295964726,28.0,16474.76789689064
1,PC,0.29378394374877753,46.0,7.019485950469971
2,CCDR,0.2832207974275936,56.0,2.4276559352874756
3,GES,0.28304286364015196,60.0,0.9976277351379395
4,LiNGAM,0.3114772727272727,33.0,2.33414888381958
