,0,1,2,3
0,CDVAE,0.3166210678988844,20.0,16246.639883756638
1,PC,0.12989553261495987,50.0,10.091437816619873
2,CCDR,0.14250322825812287,60.0,2.548725128173828
3,GES,0.14468707519320745,71.0,1.05069899559021
4,LiNGAM,0.11333333333333331,27.0,2.3951938152313232
