,0,1,2,3
0,CDVAE,0.24887127562107403,26.0,17428.461123228073
1,PC,0.28183866137410196,42.0,6.511901140213013
2,CCDR,0.1433958745299022,62.0,2.4783339500427246
3,GES,0.1258992558504198,74.0,1.004908800125122
4,LiNGAM,0.11737654320987656,29.0,2.389235019683838
