,0,1,2,3
0,CDVAE,0.22053628319202218,28.0,19316.983319997787
1,PC,0.1208031006364053,50.0,8.865862846374512
2,CCDR,0.236114940128098,49.0,2.4753339290618896
3,GES,0.08670096524697972,73.0,1.0402088165283203
4,LiNGAM,0.10842592592592594,30.865120537293752,2.391162872314453
