,0,1,2,3
0,CDVAE,0.21354904035599176,22.0,17877.956369161606
1,PC,0.28780154024719246,38.0,6.164652109146118
2,CCDR,0.0964101278114175,81.0,2.5743470191955566
3,GES,0.1208855197934528,90.0,1.0730538368225098
4,LiNGAM,0.20623168498168498,30.0,2.4028828144073486
