,0,1,2,3
0,CDVAE,0.0450428146194522,32.0,16993.50680923462
1,PC,0.20167472055109922,27.0,3.237797737121582
2,CCDR,0.19002481296201978,62.0,2.205427885055542
3,GES,0.1273743910775585,63.0,1.0296919345855713
4,LiNGAM,0.23838541666666666,18.0,2.383737802505493
