,0,1,2,3
0,CDVAE,0.05188854790418855,36.0,16997.96883583069
1,PC,0.18155483328597138,40.0,5.597023010253906
2,CCDR,0.1272806653397302,62.0,2.5368151664733887
3,GES,0.11285764799149672,63.0,0.9812490940093994
4,LiNGAM,0.53,24.0,2.347169876098633
