,0,1,2,3
0,CDVAE,0.05738993005739969,38.0,16971.686323165894
1,PC,0.16126259077665728,38.0,2.920335054397583
2,CCDR,0.0768119057621256,82.99231742781785,2.2332849502563477
3,GES,0.18008607690548983,75.0,1.0271072387695312
4,LiNGAM,0.22355072463768114,25.0,2.3410332202911377
