,0,1,2,3
0,CDVAE,0.26878524828923733,24.0,9478.213166713715
1,PC,0.19211884753901562,40.0,5.560096979141235
2,CCDR,0.20877405397964605,47.0,2.0837366580963135
3,GES,0.16927311012310917,61.0,0.8809769153594971
4,LiNGAM,0.13726190476190478,31.0,1.5347728729248047
