,0,1,2,3
0,CDVAE,0.16734169720035943,24.0,9536.036082983017
1,PC,0.14680976430976433,35.0,5.056601047515869
2,CCDR,0.16592684362421206,41.0,2.0503056049346924
3,GES,0.08090222181444398,59.0,0.8736412525177002
4,LiNGAM,0.1260063085063085,27.0,1.63395094871521
