,0,1,2,3
0,CDVAE,0.4166297240272987,21.0,11870.217065811157
1,PC,0.374405232154276,27.0,5.422532081604004
2,CCDR,0.10503456314135617,66.87496031656045,2.3266329765319824
3,GES,0.15661143279786235,48.0,0.9311351776123047
4,LiNGAM,0.27002345829972857,22.0,2.0364391803741455
